conv_id,depth,tweet_id,author_id,inbound,created_at,text
1733876,1,1733874,AmazonHelp,False,Tue Nov 07 13:23:58 +0000 2017,"@481384 Hola, ¿cuál es la fecha estimada de entrega que se te brindó en el correo de confirmación del pedido? ^KS"
1733876,2,1733875,481384,True,Tue Nov 07 13:30:33 +0000 2017,@AmazonHelp Jesus fucking christ. Esta conversación la hemos tenido ya tres veces SÓLO POR ESTE CANAL. Viernes/Sábado!!!
1733876,3,1733877,AmazonHelp,False,Tue Nov 07 13:41:31 +0000 2017,"@481384 Lamento este inconveniente, ¿has entrado en contacto con el transportista para tener información respecto a tu pedido? ^AZ"
1733876,4,1733878,481384,True,Tue Nov 07 13:42:36 +0000 2017,"@AmazonHelp ¿Como? Os lo he pedido varias veces y vuestros compañeros sólo me dicen que ellos ya lo han hecho y que ""está al caer"". Desde viernes."
1733876,5,1733879,AmazonHelp,False,Tue Nov 07 13:54:03 +0000 2017,"@481384 Lamento las molestias ocasionadas, por favor entra en contacto con Servicio al Cliente para reportar la incidencia. ^KS"
1733876,6,1733881,481384,True,Tue Nov 07 13:54:31 +0000 2017,"@AmazonHelp Eso estoy haciendo, perla. Por CUARTA vez desde el viernes."
1733892,0,1733892,342440,True,Tue Nov 07 12:59:47 +0000 2017,@AmazonHelp prime now order arrived in very poor state. Bottles all squashed@&amp;out of the packaging. Bag open and everything been dropped 😡 https://t.co/FDD71iNolq
1733892,1,1733889,AmazonHelp,False,Tue Nov 07 13:22:00 +0000 2017,@342440 Sorry to see this Sophie- Were any of the items broken or unusable? ^NV
1733892,2,1733890,342440,True,Tue Nov 07 13:23:57 +0000 2017,@AmazonHelp The delivery man did not seem bothered at all unfortunately.
1733892,3,1733893,AmazonHelp,False,Tue Nov 07 13:30:01 +0000 2017,@342440 Oh dear. Let's get this sorted for you in real time here: https://t.co/JzP7hlA23B ^JZ
1733912,0,1733912,164540,True,Tue Nov 07 12:58:00 +0000 2017,"Sadly, amazon delivery has become a clown act. Here we go again. @AmazonHelp https://t.co/DmVFuEyCbQ"
1733912,1,1733910,AmazonHelp,False,Tue Nov 07 13:16:33 +0000 2017,"@164540 I am sorry to hear of the delay - if you don't receive it by 8 Nov, pls let us know ^TD"
1733912,2,1733911,164540,True,Wed Nov 08 01:54:38 +0000 2017,@AmazonHelp Delivered today. Thanks.
1733912,3,1733913,AmazonHelp,False,Wed Nov 08 02:01:57 +0000 2017,@164540 Thanks for the update! We're just a click away if you need any further assistance! ^ML
1733926,0,1733926,523625,True,Tue Nov 07 12:57:13 +0000 2017,@AmazonHelp got a baby monitor as a gift 2 months ago. It was a bought from amazon and it’s now faulty . I need to send it back pls
1733926,1,1733923,AmazonHelp,False,Tue Nov 07 13:15:00 +0000 2017,@523625 Hi Jessica- Sorry to hear about your baby monitor- Was the item sold directly via Amazon or by a Seller on Amazon? ^NV
1733926,2,1733924,523625,True,Tue Nov 07 13:27:48 +0000 2017,@AmazonHelp It’s sold by amazon I have the order number . How do I get a replacement sent to me etc ?
1734524,0,1734524,444183,True,Tue Nov 07 13:30:02 +0000 2017,"@AmazonHelp Hello, just want to share frustration re. wish lists - they're near useless now you've removed price sort &amp; search. What gives?"
1734524,1,1734522,AmazonHelp,False,Tue Nov 07 13:42:36 +0000 2017,"@444183 Hi Laurie, thanks for your feedback, I'll be sure to pass it on :) ^AS"
1734524,2,1734523,444183,True,Wed Nov 08 13:06:14 +0000 2017,@AmazonHelp Thank you. Btw-removing the search fn from wish lists seems like a major act of self-harm; is there a rationale behind it? Thanks
1734527,0,1734527,297673,True,Tue Nov 07 13:20:51 +0000 2017,@AmazonHelp check your messages. I'm frustrated w/ online support.
1734527,1,1734525,AmazonHelp,False,Tue Nov 07 13:41:31 +0000 2017,"@297673 if you are due a refund it will go back to the to method used for payment, was the $70 a credit on your account? ^AS"
1734527,2,1734526,297673,True,Tue Nov 07 13:43:15 +0000 2017,@AmazonHelp Thanks and yes - see your messages. Outsourced customer service causes unnecessary delays on your customers side
1734527,3,1734528,AmazonHelp,False,Tue Nov 07 13:51:41 +0000 2017,@297673 Hi Matt- We have responded to your DM. ^NV
1734536,0,1734536,523797,True,Tue Nov 07 13:25:56 +0000 2017,@AmazonHelp help to advise when my pre ordered Xbox One X will be dispatched? Supposed to be delivered today! Took a holiday off work for it
1734536,1,1734534,AmazonHelp,False,Tue Nov 07 13:40:42 +0000 2017,@523797 Hi Nichola- Have you received any communications regarding this delivery? ^NV
1734536,2,1734535,523797,True,Tue Nov 07 13:45:25 +0000 2017,@AmazonHelp To say there is a delay in dispatch. No timescale or help to say if this will be today. Be miffed if ive wasted a holiday for nothing!
1734553,0,1734553,466017,True,Tue Nov 07 13:14:32 +0000 2017,"@AmazonHelp pre ordered xbox one x, on my orders it says it hasnt been dispatched yet but is supposed to arrive today. Whats up with that?"
1734553,1,1734551,AmazonHelp,False,Tue Nov 07 13:39:00 +0000 2017,@466017 Hey there! Orders can be dispatched and delivered on the same day. Please let us know if you don't receive it by 21:00. ^NM
1734553,2,1734552,466017,True,Tue Nov 07 13:40:17 +0000 2017,"@AmazonHelp ahh okay, ty"
1734563,0,1734563,523802,True,Tue Nov 07 13:20:03 +0000 2017,@AmazonHelp Is there a way to put a custom delivery instructions? there isn't a suitable instruction for my location . thanks!
1734563,1,1734561,AmazonHelp,False,Tue Nov 07 13:36:35 +0000 2017,@523802 Hi George! You can contact the courier directly to leave instructions: https://t.co/9omNq1cTWa ^AB
1734563,2,1734562,523802,True,Tue Nov 07 13:46:21 +0000 2017,@AmazonHelp What if it's Amazon logistics? I am hoping to have a weather protected spot that is not in the standard list
1734563,3,1734564,AmazonHelp,False,Tue Nov 07 13:55:00 +0000 2017,"@523802 We can help! When you have the time, could you provide us with some additional details here? https://t.co/JVfaEJmP18 ^TK"
1734584,0,1734584,523806,True,Tue Nov 07 13:08:06 +0000 2017,"@AmazonHelp I'm confused about designations of ""Guaranteed Delivery in 2 days"" with Prime. Now I get ""Sorry, delayed"" on my order."
1734584,1,1734582,AmazonHelp,False,Tue Nov 07 13:33:00 +0000 2017,@523806 I'm so sorry about the delay! What does the most recent tracking show here? https://t.co/Y5jpI9gRhE ^TK
1734584,2,1734583,523806,True,Tue Nov 07 20:39:54 +0000 2017,"@AmazonHelp It says delivery today by 8:00 p.m. -- of course, it said that yesterday, too!"
1734584,3,1734585,AmazonHelp,False,Tue Nov 07 21:02:00 +0000 2017,@523806 Oh no! What carrier is listed on the order? ^JF
1734584,4,1734586,523806,True,Wed Nov 08 00:08:41 +0000 2017,@AmazonHelp USPS.  Received this evening!  Thanks.
1734584,5,1734587,AmazonHelp,False,Wed Nov 08 00:12:29 +0000 2017,@523806 You're welcome. I'm glad you received it! Let us know if you have any other issues. ^TN
1734611,0,1734611,523360,True,Tue Nov 07 13:20:54 +0000 2017,"@AmazonHelp @119625 On Mozart In The Jungle S02E06, same problem with the subs. No subs for Spanish dialogues. WTF. Not watching this"
1734611,1,1734610,AmazonHelp,False,Tue Nov 07 13:30:00 +0000 2017,@523360 Thank you for getting this to our notice. Will surely forward this as a feedback to our internal team. ^MN
1735117,0,1735117,398604,True,Tue Nov 07 13:33:45 +0000 2017,@115850 @AmazonHelp You don't pay your courier agents enough salary. Which is so sad! Reflects badly on you.
1735117,1,1735116,AmazonHelp,False,Tue Nov 07 13:58:34 +0000 2017,"@398604 Could you please confirm, submitting your details via the link provided earlier here: https://t.co/mLIdlEvDeg ? ^MO"
1735139,0,1735139,509997,True,Tue Nov 07 13:54:33 +0000 2017,"@AmazonHelp hi guys, I'm having an issue on https://t.co/qaSsRdfmXm that's not covered by help topics. Can you assist?"
1735139,1,1735137,AmazonHelp,False,Tue Nov 07 13:57:05 +0000 2017,@509997 Hi Leah- How can we help? ^NV
1735139,2,1735138,509997,True,Tue Nov 07 13:58:50 +0000 2017,"@AmazonHelp Lots of items I'm looking for are listed as free delivery, but when they're in my basket, it doesn't give that option."
1735139,3,1735140,AmazonHelp,False,Tue Nov 07 14:18:00 +0000 2017,"@509997 Are the items meeting the minimum spending requirements for Free Delivery, as detailed here: https://t.co/IQ51M9j4TN ? ^TH"
1735139,4,1735141,509997,True,Tue Nov 07 14:25:23 +0000 2017,"@AmazonHelp Yep. My total spend on these items will be 61.42gbp, but my basket says I need to add 11.50gbp to qualify."
1735139,5,1735142,AmazonHelp,False,Tue Nov 07 14:34:00 +0000 2017,@509997 Are all the items in your basket shipped by Amazon or by sellers? ^KH
1735139,6,1735143,509997,True,Wed Nov 08 09:12:15 +0000 2017,"@AmazonHelp Some are shipped by Amazon, some by sellers"
1735139,7,1735144,AmazonHelp,False,Wed Nov 08 09:23:56 +0000 2017,@509997 The items shipped by 3rd Party Sellers are not eligible for free shipping: https://t.co/q28GXWmYBm? ^JJ
1735139,8,1735145,509997,True,Wed Nov 08 11:25:29 +0000 2017,@AmazonHelp So how come it says free UK delivery on the listings?
1735139,9,1735146,AmazonHelp,False,Wed Nov 08 11:29:27 +0000 2017,@509997 Please contact us here: https://t.co/JzP7hlA23B so an agent with access to your account can look into this further. ^JJ
1735139,10,1735147,509997,True,Wed Nov 08 11:29:50 +0000 2017,@AmazonHelp Thank you!
1735163,0,1735163,523964,True,Tue Nov 07 13:41:25 +0000 2017,@AmazonHelp I cannot get into my Amazon account. I’ve change my password about 3 times and I still can’t get into it.
1735163,1,1735161,AmazonHelp,False,Tue Nov 07 13:54:00 +0000 2017,@523964 I'm sorry you're having trouble logging in! Please reach out to us here: https://t.co/5D5BOLXLjp for assistance. ^KH
1735163,2,1735162,523964,True,Tue Nov 07 13:58:00 +0000 2017,"@AmazonHelp Also, I’ve made orders on my Amazon account and it said there would be a confirmation email sent too me. I’ve never got it either."
1735163,3,1735164,AmazonHelp,False,Tue Nov 07 14:02:01 +0000 2017,@523964 Thanks for letting us know Cameron- Have you been able to get in touch via the link ^KH has provided? ^NV
1735163,4,1735165,523964,True,Tue Nov 07 14:06:17 +0000 2017,@AmazonHelp But I still haven’t revived an email.
1735216,0,1735216,523970,True,Tue Nov 07 13:34:33 +0000 2017,"@AmazonHelp you blocked me out of my amazon account and then charged me for a year of prime, even though I had no way to cancel my trial."
1735216,1,1735214,AmazonHelp,False,Tue Nov 07 13:50:00 +0000 2017,@523970 I'm sorry for the concern! Have you spoken with our customer service? Or received an update from our account specialists? ^SD
1735216,2,1735215,523970,True,Tue Nov 07 14:06:45 +0000 2017,@AmazonHelp No I'd just like my money back
1735216,3,1735217,AmazonHelp,False,Tue Nov 07 14:14:29 +0000 2017,"@523970 Hi, have you received an email from an account specialist requesting information to reopen your account? ^TS"
1735216,4,1735218,523970,True,Tue Nov 07 14:20:23 +0000 2017,@AmazonHelp No I had an email saying I needed to fax information to Amazon from a legitimate Amazon email address before I could access my account.
1735216,5,1735219,AmazonHelp,False,Tue Nov 07 14:27:28 +0000 2017,@523970 The Account Specialist will need this information faxed to them in order to work on resolving this issue. ^AB
1735216,6,1735220,523970,True,Tue Nov 07 14:29:49 +0000 2017,"@AmazonHelp No it needs to be resolved now over email/message, no one faxes anymore, you shut my account down and charged me for it, you need to sort it"
1735216,7,1735222,AmazonHelp,False,Tue Nov 07 14:46:00 +0000 2017,@523970 An account specialist is in the best position to help. You can reply directly to the e-mail you received with questions. ^AL
1735216,8,1735223,523970,True,Tue Nov 14 11:21:48 +0000 2017,@AmazonHelp I am no longer able to access the email account that this email was sent to me on. Please can you provide an email address that I can email? Thanks
1735216,9,1735224,AmazonHelp,False,Tue Nov 14 11:33:29 +0000 2017,@523970 In order for us to take any actions on your account it has to be reopened by our Account specialist and they are able to reopen it only if requested info is sent to them. You can always contact us here:  https://t.co/zYVX1Qi29G ^MA
1735216,10,1735225,523970,True,Tue Nov 14 11:38:07 +0000 2017,"@AmazonHelp I have emailed that link with details of what has happened! I am happy to give the information needed, just don't have the email address of yours that emailed me in the first place"
1735216,11,1735226,AmazonHelp,False,Tue Nov 14 11:48:00 +0000 2017,"@523970 That's fine, we'll be able to provide you with all the information that was written in that email anyways. ^MA"
1735216,12,1735227,523970,True,Tue Nov 14 11:48:35 +0000 2017,@AmazonHelp Doesn't seem like you can.. whoever emailing me seems to think differently
1735216,13,1735228,AmazonHelp,False,Tue Nov 14 11:57:00 +0000 2017,"@523970 I'm sorry for all the continued troubles! Instead of e-mail, have you tried reaching us by phone? ^AL"
1735216,14,1735229,523970,True,Wed Nov 15 19:01:10 +0000 2017,@AmazonHelp Hi again. I have managed to get back into the account email address and I was told in this thread I could simply reply to the original email from Amazon yet it has bounced back saying it doesn't accept incoming emails..
1735264,0,1735264,428193,True,Tue Nov 07 13:24:56 +0000 2017,"@115850 @AmazonHelp 
oneplus 3t is out of stock, when can I expect to be in stock? I have been waiting for 3 weeks now!"
1735264,1,1735263,AmazonHelp,False,Tue Nov 07 13:48:00 +0000 2017,@428193 I'll ensure to share your comments internally to work on. (2/2) ^AS
1735280,0,1735280,523982,True,Tue Nov 07 13:31:39 +0000 2017,"@AmazonHelp 
初めまして。購入したい商品が画像のように表示されています。この場合、早く届く可能性は無いのでしょうか…？早急に必要なのですぐに届いて欲しいです https://t.co/XLaGoTqNQF"
1735280,1,1735278,AmazonHelp,False,Tue Nov 07 13:47:00 +0000 2017,@523982 ご注文商品のお届け予定日は、注文確定直前の画面に表示いたしますので、そちらをご確認ください。当サイトでは、ご注文時にご案内するお届け予定日内にお届けするよう努めておりますため、表示されたお届け予定日を目安にお待ちください。　SM
1735280,2,1735279,523982,True,Tue Nov 07 14:14:54 +0000 2017,@AmazonHelp 購入するのを再検討します。お手数かけてすみません。丁寧な対応ありがとうございました🙇
1735285,0,1735285,523983,True,Tue Nov 07 13:33:38 +0000 2017,"@AmazonHelp so I preordered my xbox one with you ages ago at the hoping its here for release day, now I get an email saying it's delayed"
1735285,1,1735283,AmazonHelp,False,Tue Nov 07 13:46:29 +0000 2017,@523983 Sorry to hear this - have we provided you with a new delivery date ? ^TD
1735285,2,1735284,523983,True,Tue Nov 07 16:51:47 +0000 2017,@AmazonHelp No you haven't and i'm really annoyed because it should of been delivered today
1735299,0,1735299,523985,True,Tue Nov 07 13:30:03 +0000 2017,@XboxSupport Any idea whats going on over @115821 ? They've screwed up alot of #XboxOneX orders including mine! @AmazonHelp
1735299,1,1735298,AmazonHelp,False,Tue Nov 07 13:45:27 +0000 2017,"@523985 Hi, what is the most recent info you've received? ^TS"
1735428,0,1735428,524014,True,Tue Oct 17 19:26:14 +0000 2017,"@AmazonHelp @115850 @115821 
ORDER # 405-1080041-4915538
What shitty Job guys, pathetic https://t.co/tK988ynEBW"
1735428,1,1735427,AmazonHelp,False,Tue Oct 17 19:43:00 +0000 2017,"@524014 Please don't provide your order details, we consider it personal information. Our Twitter page is visible to public. ^HA"
1735486,0,1735486,524022,True,Tue Oct 17 19:37:48 +0000 2017,@117795 @AmazonHelp @115821 I just had the most unpleasant experience with a person who works for prime delivery.
1735486,1,1735484,AmazonHelp,False,Tue Oct 17 19:42:00 +0000 2017,"@524022 Oh no! We'd love to help any way we can. Without providing any personal info, can you tell us more about what happened? ^AL"
1735486,2,1735485,524022,True,Tue Oct 17 19:57:13 +0000 2017,"@AmazonHelp Is there somehow I can message you, instead of tweeting? Other wise I will keep running out of characters"
1735486,3,1735487,AmazonHelp,False,Tue Oct 17 20:21:00 +0000 2017,@524022 Yes! You can reach out to us here for further assistance: https://t.co/hApLpMlfHN ^QJ
1735615,0,1735615,524036,True,Tue Oct 17 19:31:52 +0000 2017,@120533 @AmazonHelp Ah ! Il passe après 22h du coup ? https://t.co/J4I8WbHI17
1735615,1,1735613,AmazonHelp,False,Tue Oct 17 19:33:31 +0000 2017,@524036 Quel est le transporteur qui prend en charge votre livraison je vous prie ? ^BR
1735615,2,1735614,524036,True,Tue Oct 17 19:50:02 +0000 2017,@AmazonHelp C'est Colis Privé : n° 5__credit_card__
1735615,3,1735616,AmazonHelp,False,Tue Oct 17 20:00:01 +0000 2017,@524036 Je suis désolée pour cela. Avez-vous contacter notre SAV par rapport à ce retard ? ^MA
1735615,4,1735617,524036,True,Tue Oct 17 20:01:29 +0000 2017,@AmazonHelp Le SAV ne va pas me répondre à 22h je pense ... J'en ai plutôt besoin en plus un téléphone sans protection c'est un risque important :/
1735615,5,1735618,AmazonHelp,False,Tue Oct 17 20:20:00 +0000 2017,"@524036 Notre SAV est disponible jusqu'à minuit , vous pouvez les contacter via le lien suivant: https://t.co/hgIrz98cdI ^BR"
1735615,6,1735619,524036,True,Tue Oct 17 20:24:22 +0000 2017,@AmazonHelp Ok bon à savoir alors
1735615,7,1735620,AmazonHelp,False,Tue Oct 17 20:26:00 +0000 2017,@524036 🙂
1736147,0,1736147,176637,True,Tue Nov 07 14:04:56 +0000 2017,@115830 @AmazonHelp great my @115786 order didn’t get delivered even though I know my neighbours are in - and you won’t try this evening 😬
1736147,1,1736146,AmazonHelp,False,Tue Nov 07 14:08:27 +0000 2017,@176637 Hi Ian- Who is the carrier for the delivery may I ask? ^NV
1736147,2,1736136,176637,True,Tue Nov 07 14:08:58 +0000 2017,@AmazonHelp It’s amazon logistics
1736147,3,1736132,AmazonHelp,False,Tue Nov 07 14:12:32 +0000 2017,@176637 Sorry to hear this - pls contact us so we can escalate :  https://t.co/JzP7hlA23B  ^TD
1736147,4,1736133,176637,True,Tue Nov 07 14:13:37 +0000 2017,@AmazonHelp This has been the third delivery cock up this year
1736152,0,1736152,131779,True,Tue Nov 07 14:03:11 +0000 2017,Hi @AmazonHelp - is it possible to get help on an order I haven't placed yet? Your website doesn't seem to allow it.
1736152,1,1736150,AmazonHelp,False,Tue Nov 07 14:10:00 +0000 2017,@131779 Are you getting an error message?^CD
1736152,2,1736151,131779,True,Tue Nov 07 14:13:27 +0000 2017,@AmazonHelp Trying to get free standard locker delivery to my office building but it's not offering it to me. Faust or Katy lockers.
1736152,3,1736153,AmazonHelp,False,Tue Nov 07 14:15:29 +0000 2017,@131779 Hi Ben- Locker delivery might not be an option for this item? Are you receiving any error message? ^NV
1736152,4,1736154,131779,True,Tue Nov 07 14:17:51 +0000 2017,"@AmazonHelp No error, just wants to charge me for next day locker delivery. I just want free standard delivery. Available at other lockers."
1736152,5,1736155,AmazonHelp,False,Tue Nov 07 14:33:00 +0000 2017,"@131779 Thanks for confirming, Ben! Please review the following helpful info: https://t.co/uE56TDmn7j. Let us know if this is helpful! ^SD"
1736152,6,1736156,131779,True,Tue Nov 07 14:33:52 +0000 2017,@AmazonHelp No use at all. Already seen that which is why I came to you.
1736152,7,1736157,AmazonHelp,False,Tue Nov 07 14:47:26 +0000 2017,@131779 Sounds like it is unavailable at this Locker: https://t.co/6ZH03m2uWC Do you see free shipping when you select another address? ^AF
1736152,8,1736158,131779,True,Tue Nov 07 14:58:48 +0000 2017,"@AmazonHelp I do, but I don't want it sent elsewhere as it's heavy"
1736192,0,1736192,524185,True,Tue Nov 07 13:58:39 +0000 2017,@AmazonHelp still awaiting for order to dispatch and have been told by amazon helpers that it will be with me today. Not convinced!!
1736192,1,1736190,AmazonHelp,False,Tue Nov 07 14:04:11 +0000 2017,"@524185 Hi, have you received an email with conflicting info? If not, we'd expect delivery to happen as scheduled. ^TS"
1736192,2,1736191,524185,True,Tue Nov 07 14:06:20 +0000 2017,@AmazonHelp Even if it’s still not despatched? Order screen still says okay for today but being stuck in dispatching soon for last 24hrs
1736192,3,1736194,AmazonHelp,False,Tue Nov 07 14:17:01 +0000 2017,@524185 It's not uncommon for items to dispatch the same day they are delivered. Let us know if you don't receive it by 21:00 today. ^AL
1736192,4,1736195,524185,True,Tue Nov 07 14:29:28 +0000 2017,"@AmazonHelp By which point it’s too late to do anything, that’s hardly proactive, when I chased up yesterday"
1736238,0,1736238,278557,True,Tue Nov 07 13:58:14 +0000 2017,@115830 have failed to deliver the last 3 games I’ve pre ordered on time. Bloody useless. @AmazonHelp https://t.co/NElv0DyJYR
1736238,1,1736236,AmazonHelp,False,Tue Nov 07 14:01:35 +0000 2017,"@278557 Hi, what information is visible in tracking for your order? You can check here: https://t.co/BQmcNXViiI ^TS"
1736238,2,1736237,278557,True,Tue Nov 07 14:05:03 +0000 2017,"@AmazonHelp Yep last 3 games I have pre ordered have failed to arrive on time, days late. I have them now but just commenting how useless @115830 is."
1736755,0,1736755,524316,True,Mon Nov 06 18:11:54 +0000 2017,@AmazonHelp ciao ho acquistato il buono da 80€ ma non mi è stato accreditato il bonus di 8€.. come posso fare? grazie
1736755,1,1736753,AmazonHelp,False,Mon Nov 06 18:21:28 +0000 2017,"@524316 Ciao Francesco, hai aderito alla promozione cliccando sul pulsante giallo nella pagina: https://t.co/LJcvF7Gvo2 ? ^MZ"
1736755,2,1736754,524316,True,Tue Nov 07 09:25:51 +0000 2017,@AmazonHelp Esatto.. ed ora non vedo più il pulsante perchè in teoria ho già utilizzato la promozione.
1736755,3,1736756,AmazonHelp,False,Tue Nov 07 09:33:58 +0000 2017,@524316 Dovresti aver ricevuto l'e-mail di conferma con l'emissione del buono. Puoi verificare? ^GA
1736755,4,1736757,524316,True,Wed Nov 08 10:57:13 +0000 2017,"@AmazonHelp Si ho ricevuto l'email il 1 Novembre:  ""Conferma emissione codice promozionale etc...."" Ma sul saldo del mio conto non compare il buono."
1736755,5,1736758,AmazonHelp,False,Wed Nov 08 11:06:43 +0000 2017,@524316 Lo vedrai scalato nel riepilogo del tuo prossimo ordine di articoli venduti e spediti da Amazon. ^CS
1736793,0,1736793,524322,True,Tue Nov 07 09:22:37 +0000 2017,Hey @115850 @AmazonHelp I ordered this product https://t.co/8nECW1yi06 7 feet instead of 9 feet.. how I can order a replacement ASAP?
1736793,1,1736791,AmazonHelp,False,Tue Nov 07 09:35:00 +0000 2017,@524322 Replacement would fetch you the same item. Kindly place a new order. ^RW
1736793,2,1736792,524322,True,Tue Nov 07 09:44:24 +0000 2017,@AmazonHelp Could you let me know the process of returning the old item and how do I get my refund?
1736793,3,1736794,AmazonHelp,False,Tue Nov 07 09:52:56 +0000 2017,@524322 I understand you wish to return an order for the refund. Please contact us here: https://t.co/vlvfJr4nN9 We'll help you. ^BS
1736800,0,1736800,256568,True,Tue Nov 07 09:09:43 +0000 2017,@115850 @AmazonHelp M a prime member. Not able to buy Echo Dot device. Where is the early access?
1736800,1,1736798,AmazonHelp,False,Tue Nov 07 09:33:58 +0000 2017,@256568 You have to request an invitation for it. Please follow the link here: https://t.co/F4yvB1OnXY ^RW
1736800,2,1736799,256568,True,Tue Nov 07 09:47:11 +0000 2017,@AmazonHelp done. but still didn't received any email or sms.
1736800,3,1736801,AmazonHelp,False,Tue Nov 07 09:55:32 +0000 2017,@256568 Thank you for the confirmation. We'll check it and update you in the next 12 hours. Appreciate your patience. ^AM
1736804,0,1736804,506918,True,Tue Nov 07 09:06:01 +0000 2017,@AmazonHelp amazon delivery service is very poor. 3nov was the date given to me for delivey but still i have not received my product .😞😠
1736804,1,1736802,AmazonHelp,False,Tue Nov 07 09:32:30 +0000 2017,@506918 I'm sorry that you haven't received the package yet. Kindly write back to the email sent by us &amp; we'll get it checked. ^SY
1736804,2,1736803,506918,True,Tue Nov 07 09:49:16 +0000 2017,@AmazonHelp haven't got any email.
1736804,3,1736805,AmazonHelp,False,Tue Nov 07 09:57:25 +0000 2017,@506918 You can check for our response here : https://t.co/DTSNmGldJf. Hope this helps. ^CB
1736815,0,1736815,524325,True,Tue Nov 07 08:39:42 +0000 2017,@AmazonHelp order postponed from the date promised(4days from date of order) Being a prime member its disappointing. Revert asap
1736815,1,1736813,AmazonHelp,False,Tue Nov 07 09:31:00 +0000 2017,@524325 Sorry for the trouble. Please contact our support team here: https://t.co/vlvfJr4nN9 we will get your issue resolved. ^GU
1736815,2,1736814,524325,True,Tue Nov 07 09:57:48 +0000 2017,@AmazonHelp @115850 support guy asked to cancel &amp; reorder. It was a lightening deal purchase. Now price is too high. That’s how amazon makes profit?
1736815,3,1736816,AmazonHelp,False,Tue Nov 07 10:15:24 +0000 2017,@524325 Apologies for the unpleasant experience. Please fill this form: https://t.co/beaaDm0muc and we'll get this sorted. ^VH
1737084,0,1737084,524394,True,Tue Nov 07 09:35:24 +0000 2017,#AmazonUK shit company failed to deliver #XboxOneX on launch. Ordered within mins of live launch and now say it's delayed @AmazonHelp
1737084,1,1737082,AmazonHelp,False,Tue Nov 07 09:59:28 +0000 2017,"@524394 Hi, what info have we provided about the delay? Has tracking updated: https://t.co/BQmcNXViiI ^TS"
1737084,2,1737083,524394,True,Tue Nov 07 10:00:58 +0000 2017,@AmazonHelp Nothing!. I ordered straight went pre order went live.  People who ordered days after are getting theirs. Shocking. Got email say delayed
1737103,0,1737103,524397,True,Tue Nov 07 09:33:23 +0000 2017,"@AmazonHelp Hi, I need help with my order.Kindly provide a link where I can contact customer care."
1737103,1,1737101,AmazonHelp,False,Tue Nov 07 09:54:00 +0000 2017,@524397 Hi Ranga- Which site did you place your order? https://t.co/nUUp5MLhYl https://t.co/ykTUEmdsQA or? ^NV
1737103,2,1737102,524397,True,Tue Nov 07 10:10:22 +0000 2017,"@AmazonHelp Sorry,I had to tweet Amazon India."
1737103,3,1737104,AmazonHelp,False,Tue Nov 07 10:38:26 +0000 2017,@524397 I realize you need assistance regarding your order. Kindly contact our support team here: https://t.co/rS49hgaADF ^VH
1737106,0,1737106,524398,True,Tue Nov 07 09:32:43 +0000 2017,@115830 @AmazonHelp will this be guaranteed delivered today #XboxOneX https://t.co/VztiQ3fRom
1737106,1,1737105,AmazonHelp,False,Tue Nov 07 09:54:00 +0000 2017,"@524398 Hi, tracking shows it due for delivery today. Our carriers deliver until 9pm so you should receive your order by then. ^TS"
1737110,0,1737110,524399,True,Tue Nov 07 09:19:52 +0000 2017,@AmazonHelp Hi. Who do I contact regarding a complaint? Your customer service team are unable to help me and won't transfer me to management
1737110,1,1737107,AmazonHelp,False,Tue Nov 07 09:52:26 +0000 2017,"@524399 Sorry to hear this. W/o posting personal info, can you elaborate on your issue? What was advised when you contacted? ^PK"
1737110,2,1737108,524399,True,Tue Nov 07 10:09:51 +0000 2017,@AmazonHelp u guys said after 45 days u can't help. U represent these companies and seem happy for them to ignore me and leave me £250 down
1737126,0,1737126,521445,True,Tue Nov 07 09:20:57 +0000 2017,Always helping the seller and not the customer  who are cheated by this type  of fraud seller. @AmazonHelp https://t.co/eknuPBgKib
1737126,1,1737125,AmazonHelp,False,Tue Nov 07 09:46:00 +0000 2017,"@521445 I understand you're upset. I'd like to check this, contact us here: https://t.co/rS49hgaADF &amp; I'll get back to you. ^SY"
1737583,0,1737583,524522,True,Tue Nov 07 09:43:36 +0000 2017,@AmazonHelp Order placed yesterday on next day delivery still not showing as dispatched? Can you help?
1737583,1,1737581,AmazonHelp,False,Tue Nov 07 10:14:01 +0000 2017,@524522 Sorry to hear that. What delivery date were you given at checkout? ^RS
1737583,2,1737582,524522,True,Tue Nov 07 10:16:21 +0000 2017,@AmazonHelp Not to worry now. Have spoken to Ryia on your online chat and she has resolved the issue! Excellent customer service from her!
1737583,3,1737584,AmazonHelp,False,Tue Nov 07 10:44:00 +0000 2017,@524522 Glad to hear of your experience. ^MC
1737587,0,1737587,524523,True,Tue Nov 07 09:41:46 +0000 2017,"@AmazonHelp I’m expecting an Xbox one X the be delivered today but my order still says “Dispatching now, arriving today”"
1737587,1,1737586,AmazonHelp,False,Tue Nov 07 10:12:00 +0000 2017,@524523 Sorry to hear this. Please reach out to us here: https://t.co/JzP7hlA23B and we can look into this. ^PK
1737589,0,1737589,520846,True,Tue Nov 07 09:58:33 +0000 2017,@AmazonHelp we have a mail no reply for Amazon.in
1737589,1,1737588,AmazonHelp,False,Tue Nov 07 10:11:27 +0000 2017,@520846 You must have received an email from our account speciality team here: https://t.co/VzfDYEQkbu Kindly check. ^SY
